date,country,continent,flights,new_cases,stringency_index
2022-01-26,China,AS,100,261.0,79.17
2022-01-26,Cyprus,AS,48,2546.0,43.25
2022-01-26,Czechia,EU,113,42070.0,37.67
2022-01-26,Germany,EU,1472,0.0,38.7
2022-01-26,Denmark,EU,236,46590.0,33.96
2022-01-26,Estonia,EU,30,0.0,45.42
2022-01-26,Spain,EU,812,0.0,38.56
2022-01-26,Finland,EU,153,4324.0,34.77
2022-01-26,France,EU,1141,0.0,44.83
2022-01-26,United Kingdom,EU,1755,127364.0,38.15
2022-01-26,Greece,EU,124,0.0,74.06
2022-01-26,Hong Kong,AS,177,,65.74
2022-01-26,Croatia,EU,19,8471.0,26.34
2022-01-26,Hungary,EU,98,20174.0,28.67
2022-01-26,Indonesia,AS,114,7010.0,60.89
2022-01-26,Ireland,EU,165,3692.0,17.59
2022-01-26,Israel,AS,76,76397.0,42.75
2022-01-26,India,AS,611,285914.0,76.11
2022-01-26,Iceland,EU,48,0.0,38.61
2022-01-26,Italy,EU,739,215051.0,52.42
2022-01-26,Japan,AS,1232,69736.0,47.22
2022-01-26,South Korea,AS,83,14507.0,46.25
2022-01-26,Kazakhstan,AS,61,12034.0,59.26
2022-01-26,Lebanon,AS,33,7250.0,45.97
2022-01-26,Lithuania,EU,33,11834.0,26.8
2022-01-26,Luxembourg,EU,55,0.0,54.53
2022-01-26,Latvia,EU,40,0.0,41.13
2022-01-26,Malta,EU,20,0.0,45.6
2022-01-26,Malaysia,AS,239,4744.0,40.04
2022-01-26,Netherlands,EU,446,0.0,50.22
2022-01-26,Norway,EU,336,23592.0,45.37
2022-01-26,Philippines,AS,186,15752.0,60.58
2022-01-26,Pakistan,AS,10,6352.0,58.37
2022-01-26,Poland,EU,252,53420.0,41.67
2022-01-26,Portugal,EU,323,0.0,35.19
2022-01-26,Qatar,AS,293,2551.0,52.46
2022-01-26,Romania,EU,85,19685.0,56.48
2022-01-26,Serbia,EU,38,19901.0,36.11
2022-01-26,Russia,EU,810,74692.0,48.61
2022-01-26,Saudi Arabia,AS,58,4541.0,44.08
2022-01-26,Sweden,EU,265,46695.0,37.66
2022-01-26,Singapore,AS,204,4832.0,46.38
2022-01-26,Slovenia,EU,18,0.0,47.92
2022-01-26,Slovakia,EU,22,13840.0,44.61
2022-01-26,Thailand,AS,193,7587.0,40.28
2022-01-26,Turkey,AS,503,76341.0,33.36
2022-01-26,Taiwan,AS,232,,25.09
2022-01-26,Ukraine,EU,83,0.0,47.95
2022-01-26,Vietnam,AS,145,15954.0,63.89
2022-01-27,United Arab Emirates,AS,573,2369.0,40.8
2022-01-27,Austria,EU,269,38123.0,49.89
2022-01-27,Bangladesh,AS,31,15807.0,64.81
2022-01-27,Belgium,EU,251,62638.0,30.12
2022-01-27,Bulgaria,EU,52,0.0,45.66
2022-01-27,Bahrain,AS,61,4876.0,37.43
2022-01-27,Brunei,AS,5,46.0,50.76
2022-01-27,Belarus,EU,28,1897.0,23.15
2022-01-27,Switzerland,EU,518,41392.0,50.93
2022-01-27,China,AS,133,295.0,79.17
2022-01-27,Cyprus,AS,53,2499.0,43.25
2022-01-27,Czechia,EU,116,59594.0,37.66
2022-01-27,Germany,EU,1650,0.0,38.69
2022-01-27,Denmark,EU,253,46747.0,33.96
2022-01-27,Estonia,EU,31,0.0,45.42
2022-01-27,Spain,EU,916,0.0,38.56
2022-01-27,Finland,EU,147,9268.0,34.76
2022-01-27,France,EU,1203,0.0,44.81
2022-01-27,United Kingdom,EU,1811,113202.0,36.83
2022-01-27,Greece,EU,159,0.0,74.05
2022-01-27,Hong Kong,AS,139,,65.74
2022-01-27,Croatia,EU,36,11812.0,26.34
2022-01-27,Hungary,EU,87,19213.0,28.66
2022-01-27,Indonesia,AS,121,8077.0,60.88
2022-01-27,Ireland,EU,203,4006.0,17.59
2022-01-27,Israel,AS,104,67926.0,45.13
2022-01-27,India,AS,718,286384.0,76.09
2022-01-27,Iceland,EU,47,0.0,38.61
2022-01-27,Italy,EU,775,167166.0,52.39
2022-01-27,Japan,AS,1218,73945.0,47.22
2022-01-27,South Korea,AS,134,16096.0,46.24
2022-01-27,Kazakhstan,AS,53,13758.0,59.26
2022-01-27,Lebanon,AS,35,8639.0,45.96
2022-01-27,Lithuania,EU,38,12793.0,26.79
2022-01-27,Luxembourg,EU,51,0.0,54.53
2022-01-27,Latvia,EU,51,0.0,41.12
2022-01-27,Malta,EU,19,0.0,45.57
2022-01-27,Malaysia,AS,231,5439.0,40.04
2022-01-27,Netherlands,EU,513,0.0,50.22
2022-01-27,Norway,EU,371,22090.0,45.37
2022-01-27,Philippines,AS,224,18191.0,60.58
2022-01-27,Pakistan,AS,12,5196.0,58.31
2022-01-27,Poland,EU,301,57659.0,45.37
2022-01-27,Portugal,EU,336,0.0,35.19
2022-01-27,Qatar,AS,268,2204.0,52.46
2022-01-27,Romania,EU,90,34255.0,56.48
2022-01-27,Serbia,EU,43,19063.0,36.11
2022-01-27,Russia,EU,928,88816.0,48.61
2022-01-27,Saudi Arabia,AS,26,4526.0,44.05
2022-01-27,Sweden,EU,257,41680.0,37.66
2022-01-27,Singapore,AS,206,5469.0,46.37
2022-01-27,Slovenia,EU,18,0.0,47.91
2022-01-27,Slovakia,EU,20,14252.0,44.61
2022-01-27,Thailand,AS,248,8078.0,40.28
2022-01-27,Turkey,AS,739,77434.0,33.34
2022-01-27,Taiwan,AS,233,,25.08
2022-01-27,Ukraine,EU,111,0.0,47.93
2022-01-27,Vietnam,AS,155,15727.0,63.89
2022-01-28,United Arab Emirates,AS,549,2638.0,40.8
2022-01-28,Austria,EU,261,35712.0,55.69
2022-01-28,Bangladesh,AS,24,15440.0,64.81
2022-01-28,Belgium,EU,329,54895.0,30.12
2022-01-28,Bulgaria,EU,59,0.0,45.65
2022-01-28,Bahrain,AS,20,5255.0,37.43
2022-01-28,Brunei,AS,5,41.0,50.75
2022-01-28,Belarus,EU,25,1974.0,23.15
2022-01-28,Switzerland,EU,595,37709.0,50.93
2022-01-28,China,AS,161,238.0,79.17
2022-01-28,Cyprus,AS,55,2536.0,43.25
2022-01-28,Czechia,EU,118,51170.0,37.65
2022-01-28,Germany,EU,2132,0.0,38.69
2022-01-28,Denmark,EU,309,51033.0,33.91
2022-01-28,Estonia,EU,38,0.0,45.41
2022-01-28,Spain,EU,1089,0.0,38.56
2022-01-28,Finland,EU,169,7940.0,34.76
2022-01-28,France,EU,1310,0.0,44.77
2022-01-28,United Kingdom,EU,2080,108668.0,36.82
2022-01-28,Greece,EU,130,0.0,74.04
2022-01-28,Hong Kong,AS,189,,65.74
2022-01-28,Croatia,EU,30,10500.0,26.34
2022-01-28,Hungary,EU,114,17869.0,28.66
2022-01-28,Indonesia,AS,162,9905.0,60.86
2022-01-28,Ireland,EU,215,5605.0,17.59
2022-01-28,Israel,AS,72,57766.0,45.13
2022-01-28,India,AS,781,251209.0,77.87
2022-01-28,Iceland,EU,37,0.0,38.61
2022-01-28,Italy,EU,1025,156040.0,52.36
2022-01-28,Japan,AS,1263,80994.0,47.22
2022-01-28,South Korea,AS,151,17523.0,46.24
2022-01-28,Kazakhstan,AS,63,12706.0,59.26
2022-01-28,Lebanon,AS,44,9199.0,45.95
2022-01-28,Lithuania,EU,49,13478.0,26.77
2022-01-28,Luxembourg,EU,74,0.0,54.53
2022-01-28,Latvia,EU,52,0.0,41.11
2022-01-28,Malta,EU,19,0.0,45.56
2022-01-28,Malaysia,AS,293,5522.0,40.04
2022-01-28,Netherlands,EU,587,0.0,50.21
2022-01-28,Norway,EU,400,20095.0,45.37
2022-01-28,Philippines,AS,212,17967.0,60.58
2022-01-28,Pakistan,AS,8,7539.0,58.31
2022-01-28,Poland,EU,328,57262.0,45.37
2022-01-28,Portugal,EU,443,0.0,35.19
2022-01-28,Qatar,AS,256,1952.0,52.46
2022-01-28,Romania,EU,107,31683.0,56.48
2022-01-28,Serbia,EU,57,17674.0,36.11
2022-01-28,Russia,EU,964,98040.0,48.61
2022-01-28,Saudi Arabia,AS,6,4738.0,44.04
2022-01-28,Sweden,EU,332,53914.0,37.66
2022-01-28,Singapore,AS,214,5554.0,46.35
2022-01-28,Slovenia,EU,22,0.0,47.9
2022-01-28,Slovakia,EU,13,14312.0,44.61
2022-01-28,Thailand,AS,255,8450.0,40.28
2022-01-28,Turkey,AS,856,82180.0,33.34
2022-01-28,Taiwan,AS,253,,25.07
2022-01-28,Ukraine,EU,128,0.0,47.91
2022-01-28,Vietnam,AS,167,14929.0,63.89
2022-01-29,United Arab Emirates,AS,507,2545.0,40.8
2022-01-29,Austria,EU,309,37891.0,55.69
2022-01-29,Bangladesh,AS,22,10378.0,64.81
2022-01-29,Belgium,EU,226,47607.0,30.1
2022-01-29,Bulgaria,EU,53,0.0,45.65
2022-01-29,Bahrain,AS,27,6659.0,37.43
2022-01-29,Brunei,AS,2,52.0,50.75
2022-01-29,Belarus,EU,28,2221.0,23.15
2022-01-29,Switzerland,EU,608,35619.0,50.93
2022-01-29,China,AS,253,248.0,79.17
2022-01-29,Cyprus,AS,51,2587.0,43.25
2022-01-29,Czechia,EU,74,55317.0,37.65
2022-01-29,Germany,EU,1321,0.0,38.69
2022-01-29,Denmark,EU,174,53655.0,33.91
2022-01-29,Estonia,EU,27,0.0,45.41
2022-01-29,Spain,EU,924,0.0,38.56
2022-01-29,Finland,EU,142,7313.0,34.76
2022-01-29,France,EU,917,0.0,44.74
2022-01-29,United Kingdom,EU,1326,96201.0,36.82
2022-01-29,Greece,EU,139,0.0,74.03
2022-01-29,Hong Kong,AS,118,,65.74
2022-01-29,Croatia,EU,28,9924.0,26.34
2022-01-29,Hungary,EU,81,0.0,28.66
2022-01-29,Indonesia,AS,142,11588.0,60.85
2022-01-29,Ireland,EU,190,5265.0,17.59
2022-01-29,Israel,AS,59,53794.0,45.12
2022-01-29,India,AS,829,235532.0,77.84
2022-01-29,Iceland,EU,47,0.0,35.83
2022-01-29,Italy,EU,862,144347.0,52.33
2022-01-29,Japan,AS,1203,82159.0,47.22
2022-01-29,South Korea,AS,172,17519.0,46.24
2022-01-29,Kazakhstan,AS,57,11897.0,59.26
2022-01-29,Lebanon,AS,31,8116.0,45.95
2022-01-29,Lithuania,EU,48,13313.0,26.76
2022-01-29,Luxembourg,EU,47,0.0,54.53
2022-01-29,Latvia,EU,59,0.0,41.11
2022-01-29,Malta,EU,16,0.0,45.55
2022-01-29,Malaysia,AS,305,5139.0,40.04
2022-01-29,Netherlands,EU,441,0.0,48.33
2022-01-29,Norway,EU,179,19003.0,45.37
2022-01-29,Philippines,AS,191,17313.0,60.58
2022-01-29,Pakistan,AS,8,8183.0,58.31
2022-01-29,Poland,EU,295,51695.0,45.37
2022-01-29,Portugal,EU,395,0.0,35.19
2022-01-29,Qatar,AS,265,1743.0,52.46
2022-01-29,Romania,EU,76,31724.0,56.48
2022-01-29,Serbia,EU,38,17284.0,36.11
2022-01-29,Russia,EU,985,113122.0,48.61
2022-01-29,Saudi Arabia,AS,32,4474.0,44.04
2022-01-29,Sweden,EU,166,39514.0,37.66
2022-01-29,Singapore,AS,214,5207.0,46.34
2022-01-29,Slovenia,EU,28,0.0,47.9
2022-01-29,Slovakia,EU,13,15118.0,44.61
2022-01-29,Thailand,AS,264,8618.0,40.28
2022-01-29,Turkey,AS,756,93586.0,33.33
2022-01-29,Taiwan,AS,267,,25.07
2022-01-29,Ukraine,EU,105,0.0,47.9
2022-01-29,Vietnam,AS,164,15150.0,63.89
2022-01-30,United Arab Emirates,AS,55,2355.0,40.8
2022-01-30,Austria,EU,242,33667.0,55.69
2022-01-30,Bangladesh,AS,17,12183.0,64.81
2022-01-30,Belgium,EU,334,41518.0,30.1
2022-01-30,Bulgaria,EU,47,61831.0,45.65
2022-01-30,Bahrain,AS,30,6708.0,37.42
2022-01-30,Brunei,AS,3,68.0,50.75
2022-01-30,Belarus,EU,20,2302.0,23.15
2022-01-30,Switzerland,EU,553,23279.0,50.93
2022-01-30,China,AS,81,193.0,79.17
2022-01-30,Cyprus,AS,53,2184.0,43.25
2022-01-30,Czechia,EU,90,21463.0,37.65
2022-01-30,Germany,EU,1652,1114352.0,38.69
2022-01-30,Denmark,EU,240,41083.0,33.91
2022-01-30,Estonia,EU,33,41085.0,45.41
2022-01-30,Spain,EU,1196,625727.0,38.56
2022-01-30,Finland,EU,153,6718.0,34.75
2022-01-30,France,EU,1273,2329374.0,44.73
2022-01-30,United Kingdom,EU,2346,84026.0,36.82
2022-01-30,Greece,EU,162,127646.0,74.03
2022-01-30,Hong Kong,AS,137,,65.74
2022-01-30,Croatia,EU,29,9904.0,31.88
2022-01-30,Hungary,EU,90,0.0,28.61
2022-01-30,Indonesia,AS,127,12422.0,60.85
2022-01-30,Ireland,EU,226,5109.0,17.59
2022-01-30,Israel,AS,107,49468.0,45.12
2022-01-30,India,AS,757,234281.0,77.81
2022-01-30,Iceland,EU,32,9188.0,35.83
2022-01-30,Italy,EU,882,137427.0,52.31
2022-01-30,Japan,AS,1156,85042.0,47.22
2022-01-30,South Korea,AS,125,17075.0,46.24
2022-01-30,Kazakhstan,AS,53,9648.0,67.59
2022-01-30,Lebanon,AS,38,7726.0,45.93
2022-01-30,Lithuania,EU,40,11509.0,26.76
2022-01-30,Luxembourg,EU,62,17703.0,54.53
2022-01-30,Latvia,EU,69,53448.0,41.11
2022-01-30,Malta,EU,19,1641.0,45.53
2022-01-30,Malaysia,AS,254,4915.0,40.04
2022-01-30,Netherlands,EU,581,582545.0,48.33
2022-01-30,Norway,EU,325,10780.0,45.37
2022-01-30,Philippines,AS,148,16929.0,60.58
2022-01-30,Pakistan,AS,4,7943.0,58.31
2022-01-30,Poland,EU,277,48251.0,45.37
2022-01-30,Portugal,EU,387,405306.0,35.19
2022-01-30,Qatar,AS,242,1538.0,52.46
2022-01-30,Romania,EU,88,30168.0,56.48
2022-01-30,Serbia,EU,47,15425.0,36.11
2022-01-30,Russia,EU,802,121228.0,48.61
2022-01-30,Saudi Arabia,AS,38,3913.0,44.04
2022-01-30,Sweden,EU,242,34329.0,37.62
2022-01-30,Singapore,AS,183,4498.0,46.32
2022-01-30,Slovenia,EU,31,98826.0,47.9
2022-01-30,Slovakia,EU,14,13282.0,44.58
2022-01-30,Thailand,AS,215,8444.0,40.28
2022-01-30,Turkey,AS,702,94783.0,33.33
2022-01-30,Taiwan,AS,213,,25.07
2022-01-30,Ukraine,EU,120,194125.0,47.89
2022-01-30,Vietnam,AS,120,29766.0,63.89
2022-01-31,United Arab Emirates,AS,157,2291.0,40.8
2022-01-31,Austria,EU,225,29165.0,53.69
2022-01-31,Bangladesh,AS,40,13501.0,64.81
2022-01-31,Belgium,EU,222,23281.0,30.1
2022-01-31,Bulgaria,EU,49,0.0,45.64
2022-01-31,Bahrain,AS,38,6745.0,37.41
2022-01-31,Brunei,AS,4,63.0,50.75
2022-01-31,Belarus,EU,20,2387.0,23.15
2022-01-31,Switzerland,EU,424,18019.0,50.93
2022-01-31,China,AS,44,213.0,79.17
2022-01-31,Cyprus,AS,50,2225.0,43.2
2022-01-31,Czechia,EU,107,27797.0,37.48
2022-01-31,Germany,EU,1428,0.0,38.69
2022-01-31,Denmark,EU,267,36196.0,33.91
2022-01-31,Estonia,EU,31,0.0,45.4
2022-01-31,Spain,EU,1053,0.0,38.56
2022-01-31,Finland,EU,145,6132.0,34.75
2022-01-31,France,EU,1159,0.0,44.71
2022-01-31,United Kingdom,EU,1440,73512.0,36.81
2022-01-31,Greece,EU,126,0.0,74.02
2022-01-31,Hong Kong,AS,134,,65.74
2022-01-31,Croatia,EU,33,6220.0,31.88
2022-01-31,Hungary,EU,107,45047.0,28.61
2022-01-31,Indonesia,AS,115,10185.0,60.85
2022-01-31,Ireland,EU,210,5091.0,17.59
2022-01-31,Israel,AS,71,74560.0,45.11
2022-01-31,India,AS,712,209918.0,75.92
2022-01-31,Iceland,EU,42,0.0,35.83
2022-01-31,Italy,EU,855,104110.0,52.27
2022-01-31,Japan,AS,1041,61190.0,47.22
2022-01-31,South Korea,AS,188,18341.0,46.24
2022-01-31,Kazakhstan,AS,45,7506.0,59.26
2022-01-31,Lebanon,AS,37,7105.0,45.91
2022-01-31,Lithuania,EU,41,7302.0,26.75
2022-01-31,Luxembourg,EU,52,0.0,54.53
2022-01-31,Latvia,EU,49,0.0,41.1
2022-01-31,Malta,EU,17,0.0,45.51
2022-01-31,Malaysia,AS,210,4774.0,40.03
2022-01-31,Netherlands,EU,388,0.0,48.33
2022-01-31,Norway,EU,369,11548.0,45.37
2022-01-31,Philippines,AS,179,14516.0,60.42
2022-01-31,Pakistan,AS,5,7978.0,58.31
2022-01-31,Poland,EU,318,33480.0,45.37
2022-01-31,Portugal,EU,381,0.0,35.19
2022-01-31,Qatar,AS,218,1557.0,52.46
2022-01-31,Romania,EU,95,19668.0,56.48
2022-01-31,Serbia,EU,52,13153.0,36.11
2022-01-31,Russia,EU,833,124070.0,48.61
2022-01-31,Saudi Arabia,AS,41,3669.0,43.98
2022-01-31,Sweden,EU,327,15066.0,37.62
2022-01-31,Singapore,AS,133,4481.0,46.31
2022-01-31,Slovenia,EU,23,0.0,47.9
2022-01-31,Slovakia,EU,20,7796.0,44.58
2022-01-31,Thailand,AS,193,8008.0,40.28
2022-01-31,Turkey,AS,722,88145.0,33.32
2022-01-31,Taiwan,AS,169,,25.07
2022-01-31,Ukraine,EU,111,0.0,47.87
2022-01-31,Vietnam,AS,134,12674.0,63.89
2022-02-01,United Arab Emirates,AS,529,2028.0,40.8
2022-02-01,Austria,EU,184,26315.0,53.69
2022-02-01,Bangladesh,AS,24,13154.0,64.81
2022-02-01,Belgium,EU,268,13224.0,30.1
2022-02-01,Bulgaria,EU,44,0.0,43.99
2022-02-01,Bahrain,AS,49,5808.0,37.41
2022-02-01,Brunei,AS,3,82.0,50.75
2022-02-01,Belarus,EU,24,1965.0,23.15
2022-02-01,Switzerland,EU,375,43232.0,50.93
2022-02-01,China,AS,43,252.0,79.17
2022-02-01,Cyprus,AS,46,3396.0,43.2
2022-02-01,Czechia,EU,91,34646.0,37.48
2022-02-01,Germany,EU,1568,0.0,38.69
2022-02-01,Denmark,EU,240,29084.0,14.45
2022-02-01,Estonia,EU,30,0.0,45.4
2022-02-01,Spain,EU,1021,0.0,38.55
2022-02-01,Finland,EU,166,3720.0,24.82
2022-02-01,France,EU,1131,0.0,44.68
2022-02-01,United Kingdom,EU,1539,87702.0,36.81
2022-02-01,Greece,EU,19,0.0,74.01
2022-02-01,Hong Kong,AS,122,,65.74
2022-02-01,Croatia,EU,28,1445.0,31.88
2022-02-01,Hungary,EU,94,9422.0,28.6
2022-02-01,Indonesia,AS,47,16021.0,60.83
2022-02-01,Ireland,EU,208,4400.0,17.59
2022-02-01,Israel,AS,90,67913.0,45.1
2022-02-01,India,AS,710,167059.0,74.01
2022-02-01,Iceland,EU,44,0.0,35.83
2022-02-01,Italy,EU,869,57631.0,52.24
2022-02-01,Japan,AS,1002,80222.0,47.22
2022-02-01,South Korea,AS,218,20267.0,46.24
2022-02-01,Kazakhstan,AS,51,5479.0,59.26
2022-02-01,Lebanon,AS,40,6279.0,45.9
2022-02-01,Lithuania,EU,53,10316.0,26.74
2022-02-01,Luxembourg,EU,54,0.0,54.53
2022-02-01,Latvia,EU,40,0.0,41.09
2022-02-01,Malta,EU,22,0.0,45.5
2022-02-01,Malaysia,AS,206,5566.0,40.03
2022-02-01,Netherlands,EU,474,0.0,48.33
2022-02-01,Norway,EU,311,27867.0,25.0
2022-02-01,Philippines,AS,214,9465.0,57.56
2022-02-01,Pakistan,AS,7,7048.0,58.15
2022-02-01,Poland,EU,304,39114.0,45.37
2022-02-01,Portugal,EU,338,0.0,35.19
2022-02-01,Qatar,AS,265,1509.0,52.46
2022-02-01,Romania,EU,90,20131.0,50.93
2022-02-01,Serbia,EU,29,15352.0,36.11
2022-02-01,Russia,EU,866,125836.0,48.61
2022-02-01,Saudi Arabia,AS,12,4211.0,43.95
2022-02-01,Sweden,EU,288,24795.0,37.62
2022-02-01,Singapore,AS,156,6264.0,46.31
2022-02-01,Slovenia,EU,11,0.0,47.89
2022-02-01,Slovakia,EU,13,14643.0,44.58
2022-02-01,Thailand,AS,128,7422.0,40.28
2022-02-01,Turkey,AS,740,93261.0,33.3
2022-02-01,Taiwan,AS,203,,25.07
2022-02-01,Ukraine,EU,99,0.0,47.85
2022-02-01,Vietnam,AS,123,11023.0,63.89
2022-02-02,United Arab Emirates,AS,495,2084.0,40.78
2022-02-02,Austria,EU,212,27849.0,53.69
2022-02-02,Bangladesh,AS,23,12193.0,64.81
2022-02-02,Belgium,EU,307,50133.0,30.08
2022-02-02,Bulgaria,EU,43,0.0,43.98
2022-02-02,Bahrain,AS,32,8173.0,37.4
2022-02-02,Brunei,AS,4,133.0,50.75
2022-02-02,Belarus,EU,25,1918.0,23.15
2022-02-02,Switzerland,EU,388,36545.0,50.93
2022-02-02,China,AS,108,207.0,79.17
2022-02-02,Cyprus,AS,59,3038.0,43.07
2022-02-02,Czechia,EU,100,67064.0,37.47
2022-02-02,Germany,EU,1772,0.0,38.68
2022-02-02,Denmark,EU,273,45366.0,14.45
2022-02-02,Estonia,EU,36,0.0,45.39
2022-02-02,Spain,EU,1030,0.0,38.55
2022-02-02,Finland,EU,163,4340.0,24.82
2022-02-02,France,EU,1204,0.0,44.65
2022-02-02,United Kingdom,EU,1998,105051.0,36.81
2022-02-02,Greece,EU,12,0.0,74.0
2022-02-02,Hong Kong,AS,120,,65.74
2022-02-02,Croatia,EU,31,7385.0,31.87
2022-02-02,Hungary,EU,95,19690.0,28.59
2022-02-02,Indonesia,AS,39,17895.0,60.83
2022-02-02,Ireland,EU,225,3872.0,17.59
2022-02-02,Israel,AS,87,60574.0,45.1
2022-02-02,India,AS,783,161386.0,73.97
2022-02-02,Iceland,EU,49,0.0,35.83
2022-02-02,Italy,EU,916,133306.0,52.21
2022-02-02,Japan,AS,1012,93388.0,47.22
2022-02-02,South Korea,AS,189,22906.0,46.24
2022-02-02,Kazakhstan,AS,51,7350.0,59.26
2022-02-02,Lebanon,AS,40,7314.0,45.89
2022-02-02,Lithuania,EU,40,14771.0,26.73
2022-02-02,Luxembourg,EU,50,0.0,54.53
2022-02-02,Latvia,EU,42,0.0,41.09
2022-02-02,Malta,EU,29,0.0,45.47
2022-02-02,Malaysia,AS,236,5736.0,40.03
2022-02-02,Netherlands,EU,520,0.0,48.33
2022-02-02,Norway,EU,375,23470.0,25.0
2022-02-02,Philippines,AS,223,7122.0,57.5
2022-02-02,Pakistan,AS,6,5327.0,58.09
2022-02-02,Poland,EU,288,56051.0,45.37
2022-02-02,Portugal,EU,371,0.0,35.19
2022-02-02,Qatar,AS,263,1236.0,52.46
2022-02-02,Romania,EU,103,40018.0,50.93
2022-02-02,Serbia,EU,32,19214.0,36.11
2022-02-02,Russia,EU,913,141883.0,48.61
2022-02-02,Saudi Arabia,AS,6,3861.0,43.92
2022-02-02,Sweden,EU,306,40934.0,37.62
2022-02-02,Singapore,AS,175,3101.0,46.31
2022-02-02,Slovenia,EU,20,0.0,47.88
2022-02-02,Slovakia,EU,22,20224.0,44.58
2022-02-02,Thailand,AS,14,8587.0,40.28
2022-02-02,Turkey,AS,634,102601.0,33.3
2022-02-02,Taiwan,AS,186,,25.07
2022-02-02,Ukraine,EU,110,0.0,47.83
2022-02-02,Vietnam,AS,149,8744.0,63.89
2022-02-03,United Arab Emirates,AS,530,2163.0,40.78
2022-02-03,Austria,EU,273,44188.0,53.69
2022-02-03,Bangladesh,AS,40,11596.0,64.81
2022-02-03,Belgium,EU,305,36848.0,30.08
2022-02-03,Bulgaria,EU,52,0.0,43.97
2022-02-03,Bahrain,AS,27,7853.0,37.4
2022-02-03,Brunei,AS,4,200.0,50.75
2022-02-03,Belarus,EU,28,3634.0,23.15
2022-02-03,Switzerland,EU,569,34058.0,50.93
2022-02-03,China,AS,83,227.0,79.17
2022-02-03,Cyprus,AS,59,3083.0,43.06
2022-02-03,Czechia,EU,144,50784.0,37.47
2022-02-03,Germany,EU,1791,0.0,38.68
2022-02-03,Denmark,EU,256,55001.0,14.45
2022-02-03,Estonia,EU,34,0.0,45.38
2022-02-03,Spain,EU,1146,0.0,38.55
2022-02-03,Finland,EU,174,8751.0,24.81
2022-02-03,France,EU,1280,0.0,44.62
2022-02-03,United Kingdom,EU,2018,93949.0,36.8
2022-02-03,Greece,EU,80,0.0,73.99
2022-02-03,Hong Kong,AS,103,,65.74
2022-02-03,Croatia,EU,41,10003.0,31.87
2022-02-03,Hungary,EU,104,17894.0,28.57
2022-02-03,Indonesia,AS,37,27197.0,60.82
2022-02-03,Ireland,EU,229,4208.0,17.59
2022-02-03,Israel,AS,123,60935.0,45.1
2022-02-03,India,AS,769,172433.0,73.93
2022-02-03,Iceland,EU,62,0.0,35.83
2022-02-03,Italy,EU,971,119323.0,52.18
2022-02-03,Japan,AS,991,103038.0,47.22
2022-02-03,South Korea,AS,178,27437.0,46.23
2022-02-03,Kazakhstan,AS,63,7767.0,59.26
2022-02-03,Lebanon,AS,46,10760.0,45.87
2022-02-03,Lithuania,EU,51,15412.0,26.72
2022-02-03,Luxembourg,EU,50,0.0,54.53
2022-02-03,Latvia,EU,56,0.0,41.08
2022-02-03,Malta,EU,7,0.0,45.45
2022-02-03,Malaysia,AS,268,5720.0,40.03
2022-02-03,Netherlands,EU,512,0.0,48.33
2022-02-03,Norway,EU,402,20359.0,25.0
2022-02-03,Philippines,AS,199,8702.0,57.5
2022-02-03,Pakistan,AS,9,6067.0,58.03
2022-02-03,Poland,EU,363,54477.0,45.37
2022-02-03,Portugal,EU,394,0.0,35.19
2022-02-03,Qatar,AS,278,1245.0,52.46
2022-02-03,Romania,EU,99,35802.0,50.93
2022-02-03,Serbia,EU,45,17851.0,36.11
2022-02-03,Russia,EU,888,155768.0,48.61
2022-02-03,Saudi Arabia,AS,64,4092.0,43.9
2022-02-03,Sweden,EU,320,35947.0,37.62
2022-02-03,Singapore,AS,180,4297.0,46.3
2022-02-03,Slovenia,EU,24,0.0,47.87
2022-02-03,Slovakia,EU,23,19388.0,44.58
2022-02-03,Thailand,AS,10,9172.0,40.28
2022-02-03,Turkey,AS,738,110682.0,33.28
2022-02-03,Taiwan,AS,185,,25.07
2022-02-03,Ukraine,EU,110,0.0,47.8
2022-02-03,Vietnam,AS,122,8601.0,63.89
2022-02-04,United Arab Emirates,AS,604,2232.0,40.78
2022-02-04,Austria,EU,310,33853.0,53.65
2022-02-04,Bangladesh,AS,30,9052.0,64.81
2022-02-04,Belgium,EU,338,30934.0,30.07
2022-02-04,Bulgaria,EU,66,0.0,43.96
2022-02-04,Bahrain,AS,62,8064.0,37.39
2022-02-04,Brunei,AS,4,140.0,50.75
2022-02-04,Belarus,EU,33,4990.0,23.15
2022-02-04,Switzerland,EU,596,28912.0,50.93
2022-02-04,China,AS,147,229.0,79.17
2022-02-04,Cyprus,AS,64,3078.0,43.06
2022-02-04,Czechia,EU,160,44305.0,37.47
2022-02-04,Germany,EU,1957,0.0,38.68
2022-02-04,Denmark,EU,291,44225.0,14.45
2022-02-04,Estonia,EU,34,0.0,45.38
2022-02-04,Spain,EU,1230,0.0,38.55
2022-02-04,Finland,EU,164,7478.0,24.72
2022-02-04,France,EU,1412,0.0,44.59
2022-02-04,United Kingdom,EU,2044,88418.0,36.8
2022-02-04,Greece,EU,182,0.0,73.98
2022-02-04,Hong Kong,AS,82,,65.74
2022-02-04,Croatia,EU,39,8815.0,31.86
2022-02-04,Hungary,EU,118,16435.0,28.57
2022-02-04,Indonesia,AS,33,32211.0,60.8
2022-02-04,Ireland,EU,285,5940.0,17.59
2022-02-04,Israel,AS,79,46796.0,45.09
